Customer_ID,Transaction_ID,Transaction_Date,Category_Code,Transaction_Type,Transaction_Amount,Payment_Code,Number_of_Transactions
97038,9305855,2025-03-17,9,Sale,7707.77,3,5
97038,2041525,2025-10-21,5,Return,4582.47,1,
97038,5259858,2025-03-23,5,Sale,2670.45,1,5
97038,2767988,2024-08-16,6,Sale,1439.29,1,5
24943,6121200,2026-04-05,2,Return,7460.83,4,
24943,4448552,2025-05-19,10,Sale,775.51,2,8
24943,6256120,2025-02-28,9,Sale,5142.19,5,8
24943,4979133,2024-11-09,5,Sale,6917.77,5,8
24943,7324423,2025-02-06,3,Sale,1411.48,2,8
24943,5754815,2024-10-04,4,Sale,1198.53,4,8
24943,5325587,2025-01-09,2,Return,3515.3,3,
24943,7838001,2026-04-04,3,Sale,5155.01,4,8
24943,9741314,2024-12-12,10,Sale,1404.8,2,8
24943,9359851,2024-08-09,8,Sale,2052.38,1,8
38112,7418844,2024-10-13,2,Sale,1557.82,1,7
38112,3959017,2025-08-12,5,Sale,5051.86,1,7
38112,3418652,2024-11-02,4,Sale,1938.22,5,7
38112,4003711,2025-08-02,6,Sale,1651.62,4,7
38112,9527744,2026-07-23,6,Sale,1143.54,2,7
38112,6208520,2025-08-02,10,Sale,486.91,2,7
38112,3785184,2025-10-27,2,Return,5576.23,4,
38112,8051793,2025-08-15,5,Sale,2846.36,5,7
97810,4798213,2025-05-16,4,Sale,1140.49,4,4
97810,2500177,2024-12-17,6,Sale,835.95,1,4
97810,7110036,2026-02-10,2,Return,3506.49,5,
97810,5126967,2025-03-22,1,Sale,807.56,4,4
97810,2970600,2025-08-18,10,Return,812.76,4,
97810,7958619,2025-10-21,5,Sale,3413.23,1,4
70756,2948295,2026-01-29,3,Sale,3230.4,5,17
70756,4765643,2025-03-08,7,Sale,2349.24,1,17
70756,9258508,2025-06-24,1,Sale,1451.65,5,17
70756,6852122,2025-03-16,6,Sale,1890.12,3,17
70756,7609215,2026-05-20,3,Sale,2946.28,4,17
70756,9272797,2026-05-26,1,Sale,1236.58,3,17
70756,6563847,2024-09-22,3,Sale,612.99,3,17
70756,5845333,2026-04-04,1,Sale,1614.12,5,17
70756,1189836,2025-04-30,6,Sale,2623.3,3,17
70756,1253742,2026-05-13,4,Sale,1034.31,3,17
70756,2576211,2026-02-03,5,Sale,9999.99,4,17
70756,6448509,2024-09-22,2,Sale,3881.55,4,17
70756,7824015,2025-12-27,8,Return,2088.67,1,
70756,4927834,2024-09-23,1,Sale,807.83,3,17
70756,4149510,2024-10-12,2,Sale,7662.02,5,17
70756,6008587,2025-01-18,6,Sale,2110.31,2,17
70756,4445517,2026-05-19,10,Sale,825.05,3,17
70756,6288359,2024-11-14,1,Sale,395.82,1,17
71935,1076377,2025-08-22,4,Sale,708.05,1,17
71935,9849871,2025-06-20,10,Sale,812.3,3,17
71935,6248615,2026-05-06,5,Sale,4210.78,3,17
71935,9857222,2025-08-18,4,Sale,2115.3,5,17
71935,1362959,2025-02-20,7,Sale,9999.99,3,17
71935,2439207,2025-08-11,10,Sale,953.79,1,17
71935,4261095,2024-12-20,10,Return,334.03,1,
71935,6416756,2025-08-16,3,Sale,2300.28,3,17
71935,8460188,2025-12-31,4,Sale,1552.48,3,17
71935,3186991,2024-08-02,7,Sale,9999.99,4,17
71935,8342362,2025-09-12,1,Sale,3017.08,5,17
71935,9703119,2025-12-05,9,Sale,2965.91,4,17
71935,5263812,2024-08-27,6,Sale,1914.93,5,17
71935,3102805,2025-04-26,2,Sale,1868.53,3,17
71935,1598739,2025-02-24,1,Sale,283.4,1,17
71935,1649345,2025-04-18,5,Sale,6529.56,4,17
71935,9996373,2024-12-20,3,Sale,802.43,2,17
71935,4179981,2026-02-26,10,Sale,1019.63,5,17
14645,3815208,2026-02-06,1,Return,947.53,4,
14645,7205810,2025-08-26,10,Sale,408.53,1,11
14645,2730221,2026-05-16,4,Sale,1121.92,2,11
14645,2698874,2024-08-12,9,Sale,3809.61,4,11
14645,5492344,2024-11-10,4,Sale,1391.18,1,11
14645,3820682,2025-03-07,5,Return,7567.25,5,
14645,2726559,2025-11-29,6,Sale,1196.06,1,11
14645,7616330,2025-06-10,4,Sale,1057.89,2,11
14645,6631947,2026-04-16,4,Return,1424.68,4,
14645,4171758,2025-12-30,9,Sale,2967.59,4,11
14645,6200313,2025-08-23,3,Sale,1030.85,1,11
14645,9597309,2026-02-23,8,Sale,2579.88,4,11
14645,2513374,2026-05-11,2,Sale,7026.14,3,11
14645,4087937,2024-11-14,8,Sale,2831.88,5,11
21436,7068801,2025-04-25,7,Sale,5752.19,1,8
21436,1763481,2026-06-08,2,Sale,4626.66,4,8
21436,4158061,2026-05-01,9,Sale,9999.99,4,8
21436,1627175,2026-03-13,2,Sale,4559.47,5,8
21436,1219090,2026-01-14,4,Sale,1850.85,4,8
21436,4421613,2026-04-20,4,Sale,497.13,4,8
21436,8473801,2025-10-01,6,Sale,1495.81,1,8
21436,4042513,2026-01-12,7,Sale,7544.46,5,8
21863,9187484,2025-05-21,7,Sale,9999.99,4,11
21863,6800544,2026-04-08,10,Sale,728.31,2,11
21863,7565988,2026-07-27,7,Sale,3308.12,4,11
21863,3161237,2025-06-11,6,Sale,1703.14,4,11
21863,4149897,2026-05-27,1,Sale,671.31,4,11
21863,9595073,2025-04-24,7,Sale,5498.65,1,11
21863,6512973,2025-01-06,8,Sale,2295.75,5,11
21863,6963475,2025-01-17,5,Sale,3220.12,2,11
21863,8076536,2026-06-27,5,Sale,3646.44,4,11
21863,6276564,2025-07-19,5,Sale,8951.06,4,11
21863,8347895,2025-04-24,8,Sale,2687.37,5,11
21863,8778862,2025-09-06,1,Return,531.91,5,
74737,3092128,2025-08-26,2,Sale,1302.77,1,14
74737,3837434,2025-05-08,2,Sale,2624.96,4,14
74737,9877253,2026-01-20,9,Sale,3828.32,4,14
74737,7147875,2026-06-09,4,Sale,1706.74,3,14
74737,6220743,2025-12-16,4,Return,972.94,2,
74737,3170482,2025-12-19,5,Sale,9582.93,2,14
74737,2038662,2026-05-07,3,Sale,1181,3,14
74737,5121728,2024-09-01,1,Sale,950.52,5,14
74737,7990168,2025-11-21,3,Sale,2193,3,14
74737,3152969,2025-07-17,6,Sale,1844.7,5,14
74737,4839904,2025-05-25,10,Sale,1380.43,5,14
74737,1414744,2026-05-22,3,Sale,1420.77,2,14
74737,1106572,2025-09-27,3,Sale,2519.69,5,14
74737,7957991,2025-12-04,5,Sale,9439.21,5,14
74737,1837170,2025-06-25,2,Sale,2871.92,1,14
99303,3903203,2025-01-22,5,Sale,2605.22,4,4
99303,6819345,2025-12-30,1,Sale,961.06,4,4
99303,9275545,2025-09-03,3,Sale,1134.25,4,4
99303,4867213,2025-07-25,3,Sale,2665.26,5,4
57228,4840251,2025-02-10,9,Sale,4331.33,2,7
57228,6461084,2026-02-28,7,Sale,9999.99,5,7
57228,8441980,2024-11-23,5,Sale,6468.13,5,7
57228,1008732,2026-06-29,1,Sale,820.37,3,7
57228,2745752,2025-04-19,2,Sale,2915.6,1,7
57228,8712046,2025-03-14,3,Return,2617.4,5,
57228,8025134,2026-02-07,2,Sale,3712.49,2,7
57228,3926512,2026-06-07,5,Sale,7137.5,4,7
66380,9270145,2026-04-06,2,Sale,4164.7,4,10
66380,5375740,2026-01-11,4,Return,3666.72,3,
66380,5866655,2025-01-08,2,Sale,9999.99,3,10
66380,3616460,2024-12-23,2,Sale,5678.59,3,10
66380,2009201,2024-09-07,8,Sale,2800.28,2,10
66380,4012801,2024-12-19,6,Sale,1325.4,5,10
66380,2063066,2026-06-20,3,Sale,2648.05,5,10
66380,3107584,2026-06-10,8,Sale,2035.02,4,10
66380,3483831,2025-05-23,8,Sale,4745.38,1,10
66380,7835265,2025-05-13,2,Sale,4204.69,3,10
66380,3594292,2025-09-19,9,Sale,7236.02,3,10
47657,4771788,2024-11-17,1,Sale,580.08,1,19
47657,8314159,2025-05-25,4,Sale,584.46,1,19
47657,8022417,2025-11-12,10,Sale,1034.25,4,19
47657,5315293,2024-09-24,5,Sale,9580.55,4,19
47657,8602843,2026-01-24,4,Return,1178.15,4,
47657,9099715,2025-12-28,8,Sale,2715.11,4,19
47657,1686574,2026-05-15,3,Return,1777.51,5,
47657,1016857,2025-12-25,1,Sale,1464.24,5,19
47657,1814443,2026-03-28,8,Sale,5817.2,5,19
47657,8212764,2024-12-11,1,Sale,1366.37,5,19
47657,4206030,2025-03-30,1,Sale,745.15,5,19
47657,5070680,2025-02-18,4,Sale,1224.77,4,19
47657,9010645,2024-12-23,2,Sale,5199.5,2,19
47657,6958147,2026-02-08,6,Sale,2138.37,5,19
47657,5871101,2025-06-18,6,Sale,2258.94,4,19
47657,5000631,2025-02-27,3,Return,2247.5,4,
47657,1591017,2025-12-18,10,Sale,1195.69,2,19
47657,9169415,2024-12-19,6,Sale,900.94,4,19
47657,7636750,2026-01-11,4,Sale,1035.1,2,19
47657,3079497,2026-01-26,10,Sale,421.74,1,19
47657,1856534,2026-06-09,3,Sale,807.91,2,19
47657,4844091,2025-12-13,6,Sale,2591.18,5,19
44516,7449124,2026-07-19,7,Return,9999.99,1,
44516,4795739,2026-02-06,1,Sale,1088.84,5,10
44516,1717169,2025-06-05,8,Sale,913.16,5,10
44516,9106587,2025-10-09,3,Sale,2522.2,5,10
44516,1298777,2024-12-09,2,Sale,3812.29,4,10
44516,3375993,2025-05-05,2,Sale,5283.07,4,10
44516,1086771,2025-04-01,6,Return,1388.44,5,
44516,4240026,2025-03-30,4,Sale,1716.04,3,10
44516,2797986,2026-03-30,1,Sale,445.52,5,10
44516,2726499,2025-08-16,5,Sale,9705.9,3,10
44516,6707935,2025-05-22,4,Sale,1623.54,2,10
44516,5637723,2025-12-23,10,Sale,1820.82,5,10
31608,7394070,2026-07-07,9,Sale,8679.91,3,11
31608,8548039,2025-12-24,6,Sale,934.18,1,11
31608,3403212,2025-11-12,1,Sale,629.18,3,11
31608,9049635,2025-05-26,8,Sale,1290.76,1,11
31608,4649937,2024-10-08,1,Sale,560.71,3,11
31608,8518775,2025-11-17,3,Sale,1685.91,1,11
31608,6065150,2026-01-28,2,Sale,9436.91,4,11
31608,5603113,2025-05-17,6,Sale,2730.55,5,11
31608,5255179,2026-07-12,7,Sale,9749.89,4,11
31608,6580495,2026-01-22,2,Sale,9999.99,3,11
31608,1904158,2024-12-24,1,Sale,771.13,4,11
45858,1428232,2025-10-06,10,Sale,793.79,1,6
45858,7781260,2025-05-21,1,Sale,661.05,3,6
45858,3601920,2025-11-22,9,Sale,3926.84,3,6
45858,3769670,2026-02-17,6,Sale,1806.09,2,6
45858,7813075,2025-11-14,2,Sale,2111.67,1,6
45858,3878411,2025-11-05,7,Sale,3681.31,1,6
81963,5473979,2026-03-22,3,Sale,1269.43,4,7
81963,1502067,2026-03-27,9,Sale,4915.96,3,7
81963,3678133,2025-05-09,3,Sale,2434.18,5,7
81963,7957814,2026-04-06,6,Sale,1208.14,3,7
81963,7181538,2026-01-08,3,Sale,3328.53,5,7
81963,7660850,2026-02-18,1,Sale,1248.66,1,7
81963,7523257,2025-11-26,2,Sale,4479.34,4,7
47558,8875015,2025-11-30,7,Sale,7817.22,5,4
47558,3881462,2026-05-13,8,Sale,1446.92,1,4
47558,7133631,2025-05-06,2,Sale,3722.6,3,4
47558,9390518,2026-02-05,5,Sale,6689.56,4,4
47558,5504713,2026-05-27,2,Return,4044.99,5,
64364,3835232,2026-04-05,6,Sale,1741.65,2,7
64364,3429522,2026-05-04,4,Sale,2191.31,5,7
64364,1405739,2026-03-26,3,Sale,3387.42,5,7
64364,4728940,2025-02-10,1,Sale,1184.2,4,7
64364,5287555,2025-11-16,2,Sale,5727.9,5,7
64364,5061398,2025-07-13,1,Sale,713.47,1,7
64364,7201096,2025-12-15,1,Sale,394.86,2,7
64287,4081523,2025-03-18,1,Sale,883.73,3,10
64287,1031299,2026-06-30,7,Sale,4494.09,2,10
64287,9321016,2025-08-30,1,Sale,330.99,4,10
64287,3970648,2025-11-08,4,Sale,3096.38,5,10
64287,2896893,2024-12-19,1,Return,348.19,1,
64287,2990292,2026-05-15,6,Sale,1040.79,5,10
64287,9288908,2024-12-04,3,Sale,5496.81,3,10
64287,6734769,2026-04-28,3,Sale,1342.32,1,10
64287,1664069,2026-07-08,2,Return,4775.66,5,
64287,4684901,2024-12-18,8,Sale,2758.27,1,10
64287,5607118,2025-09-22,6,Sale,3966.03,5,10
64287,7670711,2026-02-13,1,Sale,1066.31,1,10
95591,7762793,2026-01-31,3,Sale,2203.98,2,16
95591,2262211,2025-02-27,7,Return,7798.43,5,
95591,7774607,2025-11-22,6,Sale,651.13,1,16
95591,4695747,2025-03-04,3,Sale,1954.82,2,16
95591,2606700,2025-10-03,5,Sale,3508.94,1,16
95591,1985997,2025-11-13,1,Sale,690.48,4,16
95591,1423727,2026-01-29,8,Sale,3924.29,1,16
95591,3470829,2025-11-21,7,Sale,3274.54,1,16
95591,3535152,2025-01-17,9,Sale,5471.42,4,16
95591,2869463,2025-10-14,7,Sale,3047.53,1,16
95591,7360789,2026-06-13,4,Sale,1480.36,5,16
95591,2483742,2026-04-09,8,Sale,1126.14,1,16
95591,7770970,2025-08-20,6,Sale,1251.53,5,16
95591,8289078,2024-09-20,9,Return,5816.14,4,
95591,4294801,2026-06-25,5,Sale,9999.99,5,16
95591,2038468,2024-08-06,5,Sale,9576.29,5,16
95591,3947991,2025-08-29,7,Sale,9999.99,2,16
95591,1577202,2024-09-03,1,Sale,1075.03,4,16
95591,8416204,2026-06-09,5,Return,7841.92,3,
95591,6831291,2025-06-24,10,Return,843.17,2,
31396,5215785,2025-02-14,9,Sale,3534,2,2
31396,8711173,2025-11-24,3,Sale,1725.56,1,2
86967,8236510,2025-09-10,1,Sale,957.43,4,6
86967,9751677,2026-03-24,1,Sale,307.5,2,6
86967,5989534,2025-07-02,5,Sale,8990.44,2,6
86967,8101300,2025-11-09,8,Return,4273.25,4,
86967,1923877,2024-11-22,1,Sale,297.77,2,6
86967,6770827,2026-06-07,6,Sale,1386.47,4,6
86967,5232521,2024-12-31,9,Sale,9999.99,5,6
69364,9422696,2026-03-30,3,Sale,2570.01,5,3
69364,3826492,2026-05-22,9,Sale,2250.05,1,3
69364,8511797,2024-10-27,1,Sale,917.59,4,3
79347,7798017,2024-12-28,10,Sale,484.13,1,14
79347,1865700,2026-07-10,8,Sale,2737.25,5,14
79347,3450569,2025-05-18,6,Sale,1530.59,5,14
79347,8379471,2026-05-16,4,Sale,865.81,2,14
79347,6872748,2026-05-01,9,Return,4315.36,4,
79347,4371551,2025-07-19,9,Sale,9525.08,5,14
79347,6142031,2025-03-03,3,Sale,2094.48,2,14
79347,8473989,2024-08-10,2,Sale,9999.99,5,14
79347,4295290,2026-03-29,6,Sale,573.57,1,14
79347,7136970,2026-07-29,1,Sale,1324.75,4,14
79347,3658767,2025-04-23,3,Sale,470.21,4,14
79347,1095952,2026-04-05,5,Sale,8632.2,5,14
79347,7101971,2025-01-20,1,Sale,764.03,2,14
79347,1207071,2025-11-11,3,Sale,2084.93,5,14
79347,7288032,2025-01-12,6,Sale,2040.58,5,14
78102,6459952,2025-09-28,9,Sale,2289.87,1,10
78102,6974322,2024-10-08,6,Sale,3623.97,1,10
78102,6540287,2025-04-15,1,Sale,1774.34,5,10
78102,8256765,2025-10-08,9,Sale,9999.99,5,10
78102,7206883,2026-04-27,10,Sale,411.3,2,10
78102,4487871,2026-02-15,8,Sale,1660.42,1,10
78102,3535789,2025-06-10,9,Sale,2282.51,4,10
78102,6862258,2025-02-05,4,Sale,1180.16,4,10
78102,3982264,2025-07-07,3,Sale,1963.99,4,10
78102,6420811,2024-08-21,7,Sale,6200.18,2,10
78102,2113524,2026-03-10,5,Return,8388.57,5,
78102,4978561,2024-11-13,8,Return,1512.14,5,
71229,5104946,2026-02-08,1,Sale,1046.61,2,13
71229,7845399,2025-06-04,5,Sale,7820.52,5,13
71229,3450912,2024-11-19,9,Sale,6791.03,5,13
71229,9500526,2025-07-02,3,Sale,2558.35,5,13
71229,7562781,2025-03-30,8,Sale,3040.11,4,13
71229,1136451,2025-03-16,3,Sale,1092.7,1,13
71229,3332091,2024-10-24,5,Sale,2415.73,2,13
71229,4983450,2025-12-08,8,Sale,1809.16,1,13
71229,2388122,2025-07-02,2,Sale,2738.35,2,13
71229,9578070,2026-01-27,10,Sale,657.46,2,13
71229,7081922,2026-01-21,6,Return,1318.6,1,
71229,7813055,2026-02-15,4,Sale,1321.99,5,13
71229,4742847,2024-08-12,9,Sale,5444.31,2,13
71229,3857660,2025-01-06,8,Sale,4629.86,5,13
57099,5855245,2025-11-20,3,Sale,1280.21,4,17
57099,3922433,2025-04-28,7,Sale,5985.53,1,17
57099,5254561,2025-12-21,1,Sale,2433.22,5,17
57099,2151265,2026-04-15,6,Sale,639.35,1,17
57099,5479973,2026-06-16,1,Sale,874.96,4,17
57099,6770644,2025-12-31,3,Sale,2084.12,2,17
57099,2344406,2026-05-30,1,Sale,524.41,1,17
57099,7503004,2025-09-16,4,Sale,711.93,4,17
57099,6969877,2026-04-18,3,Sale,542.46,1,17
57099,8204162,2024-08-21,7,Sale,5119.52,4,17
57099,1237460,2026-03-19,3,Sale,1515.2,2,17
57099,4790756,2025-02-04,5,Sale,5246.99,4,17
57099,9260686,2024-11-28,2,Return,6835.87,3,
57099,9725849,2026-04-30,6,Sale,2405.06,2,17
57099,2124440,2024-09-25,9,Sale,6458.21,3,17
57099,7763981,2026-05-26,5,Sale,3267.35,2,17
57099,5755874,2024-09-22,4,Sale,2044.34,5,17
57099,3941070,2024-08-07,1,Sale,495.27,3,17
14891,4915760,2024-10-23,7,Sale,3676.18,3,3
14891,5852283,2025-09-16,4,Return,2692.01,4,
14891,1173367,2026-02-28,8,Sale,2475.4,1,3
14891,2056483,2025-06-27,5,Return,8259.61,4,
14891,9425750,2025-02-09,1,Sale,1298.28,5,3
69375,6654358,2026-01-06,6,Return,2397.67,5,
69375,2467925,2025-06-16,2,Sale,5932.31,2,8
69375,5808079,2025-03-23,10,Sale,859.08,3,8
69375,4966569,2024-08-14,8,Sale,5074.18,3,8
69375,8432679,2025-10-02,10,Sale,520.62,2,8
69375,9877780,2025-04-19,10,Sale,944.22,5,8
69375,4974526,2025-02-25,5,Sale,9999.99,5,8
69375,7203515,2024-11-22,3,Sale,4036.52,3,8
69375,2474466,2024-08-16,8,Sale,3183.2,4,8
21550,7545636,2025-10-03,4,Sale,508.79,1,8
21550,4831169,2026-03-19,3,Sale,4948.24,1,8
21550,3304459,2025-03-11,2,Sale,4356.93,1,8
21550,9704059,2025-11-23,2,Return,2908.45,4,
21550,4671287,2026-06-30,6,Sale,692.63,1,8
21550,3452249,2025-12-13,9,Sale,7085.74,2,8
21550,9248633,2025-05-20,5,Sale,3611.92,1,8
21550,9282420,2025-10-29,6,Sale,1028.78,1,8
21550,2545690,2025-09-01,5,Sale,6152.36,4,8
21550,6559690,2026-07-05,1,Return,1045.04,1,
50417,5148294,2025-04-26,5,Sale,5121.52,5,9
50417,8612520,2025-01-20,10,Sale,756.42,2,9
50417,4108273,2025-04-02,1,Sale,1138.02,5,9
50417,7177970,2025-03-30,10,Sale,750.98,3,9
50417,4823764,2024-10-27,5,Sale,2999.84,4,9
50417,9931829,2025-07-01,1,Sale,911.55,3,9
50417,5656807,2026-01-13,7,Sale,9999.99,3,9
50417,8595872,2025-06-06,1,Sale,548.23,2,9
50417,8868810,2025-05-08,1,Sale,637.83,5,9
58827,3016969,2025-01-23,9,Sale,5591.02,3,11
58827,8407467,2026-06-08,1,Sale,812.69,3,11
58827,2554465,2024-08-03,1,Sale,979.35,3,11
58827,3888426,2025-04-20,7,Sale,9782.22,5,11
58827,7655462,2025-10-28,3,Sale,2149.75,1,11
58827,1104390,2026-07-20,5,Sale,7956.15,4,11
58827,5247197,2024-11-04,3,Return,2201.94,3,
58827,9409027,2026-04-13,1,Sale,1200.34,5,11
58827,6086124,2024-09-30,8,Sale,2349.71,3,11
58827,6459485,2025-11-03,4,Sale,2250.08,3,11
58827,6888095,2024-08-28,2,Sale,8486.49,3,11
58827,2041384,2025-04-09,4,Sale,1549.48,5,11
59583,5487124,2025-07-14,6,Sale,1420.43,4,13
59583,2955003,2025-06-30,7,Sale,9999.99,4,13
59583,4530257,2024-08-18,3,Sale,2401.66,5,13
59583,7370663,2025-11-24,5,Sale,5847,4,13
59583,9761850,2024-12-07,2,Sale,2872.89,4,13
59583,1321664,2024-10-07,2,Sale,4621.81,4,13
59583,2974402,2025-03-27,5,Sale,4093.08,4,13
59583,5528643,2025-04-09,3,Sale,2142.86,5,13
59583,3745582,2026-07-24,3,Sale,2390.38,2,13
59583,7313827,2026-07-16,5,Sale,9999.99,3,13
59583,1314659,2025-03-13,6,Sale,959.86,1,13
59583,1483347,2026-03-07,1,Return,1511.06,5,
59583,5419436,2026-07-12,6,Sale,2120.32,5,13
59583,1229477,2025-11-13,7,Sale,6971.65,4,13
42289,7393634,2026-03-13,2,Sale,6697.7,5,6
42289,8546842,2026-06-17,1,Sale,1187.31,1,6
42289,9531947,2024-08-04,4,Sale,1295.3,4,6
42289,8289358,2024-11-13,3,Sale,977.59,1,6
42289,4823381,2026-06-18,9,Sale,2951.2,2,6
42289,8527687,2024-10-14,1,Sale,1090.38,1,6
35400,3266940,2025-02-09,3,Sale,2052.28,5,4
35400,6069184,2025-08-15,3,Sale,1367.63,2,4
35400,7882895,2024-12-06,3,Sale,2784.01,5,4
35400,8185102,2025-12-24,2,Sale,5512.88,2,4
95847,4244474,2025-01-27,5,Sale,7332.48,2,9
95847,8897286,2026-02-11,6,Return,3213.64,5,
95847,4670034,2025-11-05,9,Sale,9999.99,4,9
95847,4653183,2026-02-12,1,Sale,436.77,1,9
95847,9916501,2025-12-25,8,Sale,2491.98,4,9
95847,9772706,2026-07-31,6,Sale,3206.73,4,9
95847,2739470,2024-10-15,6,Sale,942.5,4,9
95847,7510821,2026-06-17,1,Sale,988.73,5,9
95847,5979570,2025-11-16,8,Sale,4834.59,2,9
95847,9771539,2025-02-17,1,Sale,2784.92,5,9
49461,7228575,2025-07-20,1,Sale,343.06,1,5
49461,8987042,2025-06-19,6,Sale,2085.2,1,5
49461,3565707,2026-05-15,5,Sale,4781.06,5,5
49461,9831862,2025-06-29,2,Sale,5339.4,5,5
49461,4351738,2025-08-15,1,Return,582.82,2,
49461,2428571,2026-01-01,7,Sale,9999.99,2,5
92748,8835406,2025-01-16,6,Sale,1961.07,4,13
92748,2209096,2026-04-24,6,Sale,1642.88,5,13
92748,6626873,2026-01-09,2,Sale,2363.02,1,13
92748,5152732,2026-05-09,10,Sale,1426.92,5,13
92748,7100582,2024-11-04,7,Sale,5421.15,2,13
92748,3473557,2024-08-31,1,Sale,1634.99,5,13
92748,2290307,2025-12-27,3,Sale,639.85,4,13
92748,2053924,2025-01-15,3,Sale,502.47,2,13
92748,8032195,2025-07-26,5,Sale,7375.33,5,13
92748,7963786,2024-09-04,8,Return,3542.56,4,
92748,3335184,2025-11-04,4,Sale,926.73,4,13
92748,9147126,2025-10-18,3,Sale,1981.52,2,13
92748,8343030,2024-09-23,7,Sale,9999.99,5,13
92748,9122957,2025-06-23,1,Sale,683.57,4,13
79555,4634702,2025-09-10,4,Sale,562.34,1,8
79555,7769530,2026-02-17,9,Sale,8723.26,3,8
79555,4907181,2024-09-25,2,Return,3628.33,3,
79555,7362628,2026-04-24,7,Sale,9999.99,5,8
79555,8929042,2025-06-16,8,Sale,3268.62,1,8
79555,2674248,2026-02-22,2,Sale,2732.01,4,8
79555,3285183,2025-07-11,8,Sale,1393.61,3,8
79555,6483965,2025-04-20,1,Sale,583.9,4,8
79555,6724495,2026-07-18,3,Sale,1210.8,1,8
91235,5097964,2026-03-21,6,Sale,671.14,4,11
91235,9981159,2025-09-29,1,Sale,1513.92,2,11
91235,5222273,2026-02-18,4,Sale,963.51,2,11
91235,9728534,2025-11-11,9,Sale,9999.99,4,11
91235,7881329,2026-06-16,10,Sale,1321.82,4,11
91235,4675080,2026-04-24,2,Sale,1578.03,2,11
91235,3554718,2025-08-17,6,Sale,4094.43,4,11
91235,7126742,2025-02-23,6,Sale,1329.17,5,11
91235,8936898,2025-08-13,4,Sale,1266.62,1,11
91235,7303645,2026-07-11,4,Return,722.24,4,
91235,6256470,2025-04-29,2,Sale,2022.34,1,11
91235,7106891,2024-08-04,1,Sale,357.97,1,11
98437,6287613,2025-03-01,2,Return,1905.92,1,
98437,5756216,2026-06-24,7,Sale,9119.76,5,6
98437,9592544,2024-08-04,1,Sale,1459.56,4,6
98437,1760619,2025-05-11,2,Sale,3541.07,4,6
98437,1221216,2026-06-20,2,Sale,1737.02,1,6
98437,1855164,2025-11-27,5,Sale,3551.34,5,6
98437,3152098,2024-12-24,1,Sale,865.1,2,6
41591,9184018,2024-12-05,5,Sale,2795.89,1,4
41591,1074297,2026-07-09,7,Sale,6739.87,3,4
41591,9685480,2025-10-04,2,Sale,7465.37,1,4
41591,2155265,2024-11-11,3,Sale,1022.78,1,4
53384,3594851,2025-08-31,2,Sale,7786.97,3,7
53384,2343159,2025-03-03,4,Sale,847.43,4,7
53384,3738875,2026-01-13,2,Sale,3005.56,3,7
53384,7995578,2025-02-09,1,Sale,1300.06,4,7
53384,5379562,2025-08-11,1,Sale,852.26,5,7
53384,8552722,2026-05-11,5,Sale,5534.88,3,7
53384,8667736,2025-07-06,3,Sale,4675.69,3,7
14492,3660223,2026-04-30,3,Sale,2274.74,5,5
14492,3466161,2025-09-29,3,Sale,2158.59,3,5
14492,3167841,2026-05-19,3,Sale,1211.4,1,5
14492,4928504,2026-02-22,10,Sale,646.48,5,5
14492,2565913,2025-10-14,8,Sale,3803.01,4,5
45736,5633020,2025-03-11,3,Sale,2308.91,4,6
45736,6581724,2026-06-23,5,Sale,5144.44,2,6
45736,3463242,2025-04-07,7,Sale,3709.56,1,6
45736,3646955,2025-07-05,5,Sale,9999.99,5,6
45736,2029963,2025-01-29,3,Sale,1555.96,5,6
45736,3965821,2026-07-30,8,Sale,2147.75,2,6
32767,4256337,2024-09-21,6,Sale,2160.97,3,9
32767,3205313,2024-09-13,1,Return,1011.21,5,
32767,5926172,2025-11-02,2,Sale,3542.18,5,9
32767,4741035,2024-09-28,2,Sale,5017.59,5,9
32767,6046189,2026-07-05,6,Sale,2508.55,1,9
32767,1953879,2024-09-21,1,Sale,496.5,2,9
32767,1280063,2025-09-24,6,Sale,2064.61,3,9
32767,9255777,2026-03-12,2,Sale,5487.12,4,9
32767,6676348,2026-04-25,2,Sale,2864.3,1,9
32767,3821543,2026-06-23,8,Sale,3293.25,4,9
83811,1159124,2025-01-25,1,Return,604.7,5,
83811,9149785,2026-06-20,5,Sale,3933.59,4,5
83811,2114621,2025-03-24,6,Return,932.9,1,
83811,2301789,2026-06-29,3,Sale,553.13,1,5
83811,1302061,2025-11-05,6,Sale,1692.72,5,5
83811,4979669,2025-09-03,2,Sale,7767.74,5,5
83811,5800224,2024-11-19,1,Sale,1486.11,1,5
91445,6642776,2026-05-07,9,Sale,6683.17,5,12
91445,7532582,2026-07-02,3,Sale,838.58,4,12
91445,2096115,2024-08-29,2,Sale,3188.12,2,12
91445,8678744,2024-12-27,1,Sale,841.78,4,12
91445,9960474,2025-08-02,10,Sale,1079.6,2,12
91445,8824247,2025-09-29,3,Sale,4723.37,5,12
91445,9359584,2025-09-16,4,Sale,1061.94,4,12
91445,4801285,2025-09-18,7,Sale,5158.89,1,12
91445,6546319,2024-09-26,8,Sale,1604.58,1,12
91445,3484308,2025-02-23,5,Sale,5044.7,4,12
91445,6228011,2024-12-02,9,Sale,3192.1,4,12
91445,6352188,2025-05-21,2,Sale,1814.78,1,12
